Quebra 1;Quebra 2;Código;Descrição;EMB;NCM;Estoque;Estoque Mínimo;Estoque Máximo;Custo (R$);Preço (R$);Total Custo (R$);Total Venda (R$)
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;17477;ACA15600 COLAR DE METAL12 PCS POR DUZIA;UN;71171900;12,00;0,00;0,00;3,53;19,00;42,36;228,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;17479;2024-99 BOLSA;UN;42029200;10,00;0,00;0,00;13,39;72,00;133,90;720,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;17484;C1507- MOCHILA;UN;42029200;5,00;0,00;0,00;4,65;121,50;23,25;607,50
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;17513;6622-10 BOLSA;UN;42029200;16,00;0,00;0,00;11,90;51,50;190,40;824,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;17520;6080-6 MOCHILA;UN;42029200;36,00;0,00;0,00;4,65;67,00;167,40;2412,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;17559;L8800-2 BOLSAS;UN;42022900;15,00;0,00;0,00;6,51;97,50;97,65;1462,50
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;17560;6622-10 BOLSA PRETA;UN;42029200;4,00;0,00;0,00;42,67;80,00;170,68;320,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;17563;YT882-1 BOLSAS;UN;42022900;15,00;0,00;0,00;4,65;101,00;69,75;1515,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;17565;9943-59 BOLSA;UN;42029200;11,00;0,00;0,00;0,00;70,50;0,00;775,50
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;17575;2087 BOLSA;UN;42029200;13,00;0,00;0,00;6,51;85,00;84,63;1105,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;17579;6617-1 BOLSA;UN;42029200;20,00;0,00;0,00;6,51;91,00;130,20;1820,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;17585;BM058 - DIFUSOR AROMATICO ULTRASSONICO COM LAMPADA LED - 130ML - (USB) -;UN;85098090;30,00;0,00;0,00;2,64;28,50;79,20;855,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;17592;2085 BOLSA;UN;42029200;19,00;0,00;0,00;4,65;70,50;88,35;1339,50
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;17593;6266 BOLSAS;UN;42022900;18,00;0,00;0,00;7,90;68,00;142,20;1224,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;17601;2084 BOLSA;UN;42029200;17,00;0,00;0,00;0,00;59,00;0,00;1003,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;17603;OIF-7403 JOELHEIRA ESPORTIVA DE COMPRESSAO;UN;95069900;10,00;0,00;0,00;0,00;15,50;0,00;155,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;17610;08826 BOLSA;UN;42029200;21,00;0,00;0,00;0,00;80,00;0,00;1680,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;17622;9928-1 BOLSAS;UN;42022900;21,00;0,00;0,00;0,00;81,50;0,00;1711,50
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;17715;883 CAIXA DE SOM ASTRONAUTA;UN;85182100;60,00;0,00;0,00;0,00;75,50;0,00;4530,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;17742;OIF 7630 POLTRONA INFLAVEL ESTILO PUFF;UN;94018000;16,00;0,00;0,00;0,00;117,00;0,00;1872,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;17744;OIH 2703 CONJUNTO DE UTENSILIOS;UN;82055100;75,00;0,00;0,00;2,76;20,00;207,00;1500,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;17762;A039-5 BOLSA;UN;42029200;16,00;0,00;0,00;0,00;80,00;0,00;1280,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;17764;3414ORGANIZADOR;UN;42029200;300,00;0,00;0,00;1,53;10,50;459,00;3150,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;17772;3423 ORGANIZADOR;UN;42029200;120,00;0,00;0,00;0,00;13,00;0,00;1560,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;17776;3422 ORGANIZADOR;UN;42029200;120,00;0,00;0,00;0,00;11,50;0,00;1380,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;17777;3420 ORGANIZADOR;UN;42029200;120,00;0,00;0,00;0,00;14,50;0,00;1740,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;17779;3417 ORGANIZADOR;UN;42029200;60,00;0,00;0,00;0,00;39,00;0,00;2340,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;17781;3419 ORGANIZADOR;UN;42029200;120,00;0,00;0,00;1,54;13,50;184,80;1620,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;17782;3415 ORGANIZADOR;UN;42029200;240,00;0,00;0,00;1,46;12,50;350,40;3000,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;17792;1779 KIT PRESENTE STICH;UN;42029900;60,00;0,00;0,00;0,00;55,00;0,00;3300,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;17795;BOM-5119 DISCO REBOLO DE DESBASTE - DIAMANTADO;UN;68042119;500,00;0,00;0,00;5,03;36,50;2515,00;18250,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;17801;BOM-1561 COLHER DE PEDREIRO - TAMANHO 7 POLEGADAS;UN;82055900;240,00;0,00;0,00;1,00;15,00;240,00;3600,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;17802;BOM-5120 DISCO REBOLO DE DESBASTE - DIAMANTADO;UN;68042119;40,00;0,00;0,00;0,00;41,50;0,00;1660,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;17811;G203-10 BOLSA;UN;42029200;16,00;0,00;0,00;0,00;73,50;0,00;1176,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;17821;BOM-1630 ALICATE DE PRESSAO 1M - 250MM;UN;82032010;79,00;0,00;0,00;5,97;25,00;471,63;1975,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;17871;A2037-2 BOLSA;UN;42029200;30,00;0,00;0,00;7,44;79,00;223,20;2370,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;17874;BOM-1617 ALICATE DE CORTE DIAGONAL 5;UN;82032010;2190,00;0,00;0,00;1,17;8,50;2562,30;18615,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;17906;BK6 BOLSA;UN;42029200;25,00;0,00;0,00;4,65;56,00;116,25;1400,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;17924;NFB-011-FONE DE OUVIDO SEM FIO;UN;85183000;50,00;0,00;0,00;5,25;63,00;262,50;3150,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;17933;SLK-D108 FACA PARA CACA E PESCA;UN;82119220;24,00;0,00;0,00;0,00;29,50;0,00;708,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;17949;AL2408 BOLSA;UN;42029200;15,00;0,00;0,00;14,88;80,00;223,20;1200,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;17953;NFN-054 FONE DE OUVIDO COM FIO;UN;85183000;100,00;0,00;0,00;0,00;9,00;0,00;900,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;17958;REF:NTD-095 LUMINARIA DE LED DE PAREDE COM SENSOR DE PRESENCA;UN;94051190;144,00;0,00;0,00;1,00;22,50;144,00;3240,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;17965;88-4 BOLSA;UN;42029200;7,00;0,00;0,00;0,00;78,50;0,00;549,50
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;17996;LE-0203 FONE DE OUVIDO;UN;85183000;40,00;0,00;0,00;1,00;7,00;40,00;280,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18011;1811 PULSEIRA 2 UN;UN;91139000;147,00;0,00;0,00;1,91;15,00;280,77;2205,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18020;BM-P1862 GARRAFA TERMICA DE INOX (SEM VIDRO INTERNO) - CAPACIDADE: 350ML;UN;96170010;90,00;0,00;0,00;4,56;48,50;410,40;4365,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18030;1830 356-520 PULSEIRA 2 UN;UN;91139000;27,00;0,00;0,00;0,00;24,00;0,00;648,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18036;8867-11 BOLSA;UN;42029200;21,00;0,00;0,00;4,65;83,00;97,65;1743,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18041;BOM-1341 FITA ADESIVA (ROLO) MATERIAL:65%;UN;39191020;100,00;0,00;0,00;2,15;13,00;215,00;1300,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18048;88-2 MOCHILA;UN;42029200;20,00;0,00;0,00;4,65;78,50;93,00;1570,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18059;6796 BOLSA;UN;42029200;5,00;0,00;0,00;0,00;90,00;0,00;450,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18063;BOM-1541 MACACO HIDRAULICO MANUAL - MAXIMO 2T;UN;84254200;3,00;0,00;0,00;71,89;208,00;215,67;624,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18068;XY-1016 BOLSA;UN;42029200;20,00;0,00;0,00;4,65;86,50;93,00;1730,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18070;6900 BOLSA;UN;42029200;24,00;0,00;0,00;4,65;67,00;111,60;1608,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18074;46035 NEBULIZADOR;UN;90192020;60,00;0,00;0,00;4,65;40,00;279,00;2400,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18075;065-32 BOLSA;UN;42029200;21,00;0,00;0,00;4,65;89,50;97,65;1879,50
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18076;KM1475 BOLSA;UN;42029200;9,00;0,00;0,00;0,00;64,00;0,00;576,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18079;KM6827 BOLSA;UN;42029200;13,00;0,00;0,00;4,65;67,00;60,45;871,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18083;6080-3 BOLSA;UN;42029200;36,00;0,00;0,00;4,65;73,50;167,40;2646,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18088;5070 BOLSA;UN;42029200;21,00;0,00;0,00;4,65;75,00;97,65;1575,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18093;HFS-A-1 BOLSA;UN;42029200;8,00;0,00;0,00;0,00;85,00;0,00;680,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18094;8894 BOLSA;UN;42029200;6,00;0,00;0,00;0,00;62,50;0,00;375,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18095;KM6880 BOLSA;UN;42029200;15,00;0,00;0,00;0,00;67,00;0,00;1005,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18096;6712 MOCHILA;UN;42029200;24,00;0,00;0,00;1,00;65,50;24,00;1572,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18101;6879 MOCHILA;UN;42022900;24,00;0,00;0,00;4,65;67,00;111,60;1608,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18103;1621 MOCHILA;UN;42029200;18,00;0,00;0,00;0,00;67,00;0,00;1206,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18109;6877 MOCHILA;UN;42022900;24,00;0,00;0,00;4,65;69,00;111,60;1656,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18110;KM6924 MOCHILA;UN;42022900;24,00;0,00;0,00;4,65;65,50;111,60;1572,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18111;KM1312 MOCHILA;UN;42029200;24,00;0,00;0,00;11,90;64,00;285,60;1536,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18113;KM6851 MOCHILA;UN;42029200;24,00;0,00;0,00;4,65;61,00;111,60;1464,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18114;OIH-6250 RELOGIO DIGITAL;UN;91039000;50,00;0,00;0,00;1,00;30,00;50,00;1500,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18117;2058 BOLSA;UN;42022900;24,00;0,00;0,00;4,65;67,00;111,60;1608,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18118;KM6897 MOCHILA;UN;42029200;24,00;0,00;0,00;4,65;72,00;111,60;1728,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18131;8075-1 MOCHILA;UN;42029200;36,00;0,00;0,00;4,65;72,00;167,40;2592,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18137;H2613 BOLSA;UN;42029200;15,00;0,00;0,00;35,73;83,00;535,95;1245,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18145;KM1430 MOCHILA;UN;42022900;24,00;0,00;0,00;4,65;64,00;111,60;1536,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18147;KM1446 MOCHILA;UN;42022900;2,00;0,00;0,00;12,83;69,00;25,66;138,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18148;6080-1 MOCHILA;UN;42022900;16,00;0,00;0,00;13,67;73,50;218,72;1176,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18149;XL-HY-06 MOCHILA;UN;42022900;54,00;0,00;0,00;4,65;47,00;251,10;2538,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18151;6080-5 MOCHILA;UN;42022900;36,00;0,00;0,00;73,50;73,50;2646,00;2646,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18152;KL-L-24 MOCHILA;UN;42022900;36,00;0,00;0,00;4,65;37,00;167,40;1332,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18153;KM1426 MOCHILA;UN;42022900;24,00;0,00;0,00;4,65;64,00;111,60;1536,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18154;KM6731 MOCHILA;UN;42022900;24,00;0,00;0,00;0,00;72,00;0,00;1728,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18155;6898 MOCHILA;UN;42022900;24,00;0,00;0,00;13,39;72,00;321,36;1728,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18156;KM1469 MOCHILA;UN;42022900;24,00;0,00;0,00;4,65;59,00;111,60;1416,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18158;XL-2548 MOCHILA;UN;42022900;21,00;0,00;0,00;4,65;45,00;97,65;945,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18159;A2038-3BOLSA;UN;42022900;1,00;0,00;0,00;4,65;69,00;4,65;69,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18160;519-1 BOLSA;UN;42022900;22,00;0,00;0,00;0,60;83,00;13,20;1826,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18161;2861-3 BOLSA;UN;42022900;18,00;0,00;0,00;4,65;81,50;83,70;1467,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18162;8075-2 MOCHILA;UN;42022900;36,00;0,00;0,00;4,65;72,00;167,40;2592,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18163;6905 BOLSA;UN;42022900;23,00;0,00;0,00;4,65;69,00;106,95;1587,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18164;KM1390 MOCHILA;UN;42022900;24,00;0,00;0,00;4,65;73,50;111,60;1764,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18170;L20-6 MOCHILA;UN;42022900;12,00;0,00;0,00;4,65;77,00;55,80;924,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18172;KM1473 MOCHILA;UN;42029200;24,00;0,00;0,00;11,90;62,50;285,60;1500,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18174;XL-2547 BOLSA;UN;42029200;10,00;0,00;0,00;0,00;40,00;0,00;400,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18175;MSE-2900B ESCOVA SECADORA) COR: DOURADOR VINHO - 220V 1000 W 60 HZ;UN;85163100;10,00;0,00;0,00;29,33;121,00;293,30;1210,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18178;XL-HY-03 MOCHILA;UN;42022900;54,00;0,00;0,00;4,65;47,00;251,10;2538,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18186;XL-L-29 MOCHILA;UN;42022900;36,00;0,00;0,00;19,73;37,00;710,28;1332,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18190;XL-2546 MOCHILA;UN;42029200;17,00;0,00;0,00;4,65;40,00;79,05;680,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18191;XL-2545 BOLSA;UN;42029200;9,00;0,00;0,00;0,00;40,00;0,00;360,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18193;18193 MALA DE VIAGEM ELÉTRICA INTELIGENTE PATINETE;UN;42021210;1,00;0,00;0,00;143,78;999,00;143,78;999,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18207;AS2378 G - POTE HERMÉTICO 2100ML;UN;39241000;37,00;0,00;0,00;0,00;25,00;0,00;925,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18230;2080 BOLSA;UN;42029200;39,00;0,00;0,00;4,65;70,50;181,35;2749,50
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18232;920-13 BOLSA;UN;42029200;19,00;0,00;0,00;4,65;80,00;88,35;1520,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18247;1529 BRINQUEDO;UN;95030080;6,00;0,00;0,00;3,49;25,00;20,94;150,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18260;2024-97 MOCHILA;UN;42029200;13,00;0,00;0,00;4,65;72,00;60,45;936,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18262;XL-2542 BOLSA;UN;42029200;36,00;0,00;0,00;4,65;45,00;167,40;1620,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18267;38363 CELULAR INFANTIL;UN;85258929;60,00;0,00;0,00;10,00;180,00;600,00;10800,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18288;OI-3002 SUPORTE DE METAL COMUM PARA USO DOMESTICO COM 24 PECAS;UN;73239900;1,00;0,00;0,00;0,00;38,00;0,00;38,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18290;OIH-5301 PISTOLA DE MASSAGEM;UN;90191000;20,00;0,00;0,00;0,00;65,60;0,00;1312,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18322;BOM-5030 CONJUNTO DE BROCAS PARA METAL;UN;82071910;152,00;0,00;0,00;0,00;15,00;0,00;2280,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18323;BOM-7713 BOLSA DE CINTURA PARA ACONDICIONAR FERRAMENTAS;UN;42022220;10,00;0,00;0,00;0,00;67,00;0,00;670,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18336;BOM-5021 CONJ DE 3 BROCAS ESCALONADAS;UN;82071910;120,00;0,00;0,00;4,08;32,00;489,60;3840,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18354;BOM-7714 MOCHILA CINTURA PARA ACONDICIONAR FERRAMENTAS;UN;42029200;4,00;0,00;0,00;17,07;134,00;68,28;536,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18356;"BOM-1641 ALICATE DE BICO ""MEIA-CANA"" CURVO ISOLADO";UN;82032010;26,00;0,00;0,00;0,00;21,50;0,00;559,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18357;"BOM-1645 ALICATE UNIVERSAL ""MEIA CANA"" CURVO ISOLADO";UN;82032010;54,00;0,00;0,00;4,09;25,00;220,86;1350,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18367;K906 BOLSA FEMININA;UN;42022210;234,00;0,00;0,00;7,00;99,00;1638,00;23166,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18390;NFN-303 FONE DE OUVIDO BLUETOOTH;UN;85183000;21,00;0,00;0,00;0,00;58,00;0,00;1218,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18403;NFB-112 FONE DE OUVIDO SEM FIO;UN;85183000;130,00;0,00;0,00;2,02;49,00;262,60;6370,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18406;NFN-304 - FONE DE OUVIDO BLUETOOTH;UN;85183000;90,00;0,00;0,00;4,05;49,00;364,50;4410,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18414;NMI-01 MICROFONE SEM FIO USB - 2 UNIDADES;UN;85181090;943,00;0,00;0,00;8,10;97,00;7638,30;91471,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18420;NEW-501 - ASPIRADOR DE PO PORTATIL AUTOMOTIVO RECARREGAVEL USB;UN;85086000;40,00;0,00;0,00;0,00;27,00;0,00;1080,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18421;SEL-2513-TRIPE DE SELFIE PARA CELULAR;UN;96200000;10,00;0,00;0,00;4,05;49,00;40,50;490,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18423;NEW-702-UMIDIFICADOR DE AR PORTATIL USB;UN;85098090;82,00;0,00;0,00;0,00;26,00;0,00;2132,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18426;NFB-128-FONE DE OUVIDO SEM FIO;UN;85183000;50,00;0,00;0,00;2,25;27,00;112,50;1350,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18429;REF. AC-32 ORGANIZADORA MULTIUSO METAL (FERRO);UN;73239900;50,00;0,00;0,00;1,50;18,00;75,00;900,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18431;SOM-521 MINI RADIO FM PORTATIL COM ALCA /LED RGB;UN;85271300;65,00;0,00;0,00;2,84;36,00;184,60;2340,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18432;REF: NEW-270 APARADOR DE PELOS DO NARIZ E ORELHA RECARREGAVEL;UN;85103000;23,00;0,00;0,00;3,45;41,00;79,35;943,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18436;NCB-9001-CONTROLE REMOTO UNIVERSAL PARA PORTAO;UN;85269200;250,00;0,00;0,00;1,35;16,00;337,50;4000,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;18440;REF. NCB-308 CABO CONECTOR TIPO C;UN;85444200;195,00;0,00;0,00;2,40;16,00;468,00;3120,00
